Status,Category,Vendor Record Type,Vendor,Associated Prime Vendor,M/WBE Category,Woman Owned Business,Emerging Business,Agency,Expense Category,Contract ID,Parent Contract ID,Version Number,Contract type,Purpose,Industry, Current Amount , Original Amount ,Start date,End Date,Registration date,Received date,Award Method,APT PIN,PIN
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620208000603,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620208000544,,1,,,,,,,,,,,1700175/3887344,85717B0183006
Registered,Expense,Prime Vendor,SHI INTERNATIONAL CORP,N/A,Asian American,Yes,No ,Police Department,DATA PROCESSING EQUIPMENT MAINTENANCE,DO105620202000242,,1,,,,,,,,,,,,85818O0028001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620208000452,,1,,,,,,,,,,,1700175/3887378,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620208000317,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620208000318,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620208000271,,2,,,,,,,,,,,1700175/3887378,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620208000166,,2,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620208000017,,1,,,,,,,,,,,1700175/3887378,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620208000003,,1,,,,,,,,,,,1700175/3887378,85717B0183006
Registered,Expense,Prime Vendor,SID TOOL CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620208000016,,1,,,,,,,,,,,1700175/3887314,85717B0183003
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620208000001,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620208000076,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620208000033,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,MAINTENANCE SUPPLIES,DO105620198028861,,1,,,,,,,,,,,1700175/3887344,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,MEDICAL SURGICAL & LAB SUPPLY,DO105620198028862,,1,,,,,,,,,,,1700175/3887378,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028876,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,CDW GOVERNMENT LLC,N/A,Non-M/WBE,No ,No ,Police Department,DATA PROCESSING SUPPLIES,DO105620192006766,,1,,,,,,,,,,,,85818O0026001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028786,,1,,,,,,,,,,,1700175/3887344,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028306,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028816,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,B & F ELECTRIC MOTORS INC,N/A,Non-M/WBE,No ,No ,Police Department,MAINTENANCE SUPPLIES,DO105620198028771,,1,,,,,,,,,,,1700175/3887342,85717B0183005
Registered,Expense,Prime Vendor,Motorola Solutions  Inc,N/A,Non-M/WBE,No ,No ,Police Department,DATA PROCESSING SUPPLIES,DO105620192006693,,1,,JOC Refresh Licenses,,,,,,,,,,85807S0014CNVR004
Registered,Expense,Prime Vendor,Motorola Solutions  Inc,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620192006692,,1,,APX 8000 Subscriber,,,,,,,,,,85807S0014CNVR004
Registered,Expense,Prime Vendor,PHILIP M CASCIANO ASSOC.  INC PMC ASSOCIATES,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620192006721,,1,,PMC Associates - Radio Accessories,,,,,,,,,,85819S0001001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,MAINTENANCE SUPPLIES,DO105620198028697,,1,,,,,,,,,,,1700175/3887344,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028681,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028581,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028711,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,MAINTENANCE SUPPLIES,DO105620198028696,,1,,,,,,,,,,,1700175/3887378,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028667,,2,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028699,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028698,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028700,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028701,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,CDW GOVERNMENT LLC,N/A,Non-M/WBE,No ,No ,Police Department,DATA PROCESSING EQUIPMENT MAINTENANCE,DO105620192006631,,1,,,,,,,,,,,,85818O0026001
Registered,Expense,Prime Vendor,PHILIP M CASCIANO ASSOC.  INC PMC ASSOCIATES,N/A,Non-M/WBE,No ,No ,Police Department,CONTRACTUAL SERVICES GENERAL,DO105620200000199,,3,,X6220083 RF ANTENNA TOWERS INSTALL PROJECT.,,,,,,,,,,85819S0001001
Registered,Expense,Prime Vendor,FASTENAL COMPANY,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028577,,1,,,,,,,,,,,1700175/3887345,85717B0183004
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028579,,1,,,,,,,,,,,1700175/3887378,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028578,,1,,,,,,,,,,,1700175/3887344,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028592,,2,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028576,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,DATA PROCESSING SUPPLIES,DO105620198028636,,2,,,,,,,,,,,1500392/3687270,322-GRANTS
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620198028523,,1,,,,,,,,,,,1700175/3887378,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028521,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028580,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028591,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028666,,3,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,Motorola Solutions  Inc,N/A,Non-M/WBE,No ,No ,Police Department,CONTRACTUAL SERVICES GENERAL,DO105620200000196,,1,,,,,,,,,,,,85807S0014CNVR004
Registered,Expense,Prime Vendor,SHI INTERNATIONAL CORP,N/A,Asian American,Yes,No ,Police Department,DATA PROCESSING SUPPLIES,DO105620200000316,,1,,,,,,,,,,,,85818O0028001
Registered,Expense,Prime Vendor,Motorola Solutions  Inc,N/A,Non-M/WBE,No ,No ,Police Department,MAINT & REP GENERAL,DO105620200000197,,1,,,,,,,,,,,,85807S0014CNVR004
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028637,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198027826,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028519,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,SID TOOL CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028502,,1,,,,,,,,,,,1700175/3887314,85717B0183003
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028501,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028486,,2,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028531,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028517,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028518,,1,,,,,,,,,,,1700175/3887344,85717B0183006
Registered,Expense,Prime Vendor,B & F ELECTRIC MOTORS INC,N/A,Non-M/WBE,No ,No ,Police Department,MAINTENANCE SUPPLIES,DO105620198028562,,1,,,,,,,,,,,1700175/3887342,85717B0183005
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028561,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620198028516,,1,,,,,,,,,,,1700175/3887344,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028489,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028397,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,SID TOOL CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028411,,1,,,,,,,,,,,1700175/3887314,85717B0183003
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028428,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028398,,1,,,,,,,,,,,1700175/3887378,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620198028426,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,CLEANING SUPPLIES,DO105620198028443,,1,,,,,,,,,,,1700175/3887344,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028456,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028444,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028442,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,SID TOOL CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028427,,1,,,,,,,,,,,1700175/3887314,85717B0183003
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028429,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,Motorola Solutions  Inc,N/A,Non-M/WBE,No ,No ,Police Department,DATA PROCESSING SUPPLIES,DO105620192006496,,1,,96220602  SIMULCAST  SOFTWARE LICENSES.,,,,,,,,,,85807S0014CNVR004
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,MAINTENANCE SUPPLIES,DO105620198028396,,1,,,,,,,,,,,1700175/3887378,85717B0183006
Registered,Expense,Prime Vendor,SHI INTERNATIONAL CORP,N/A,Asian American,Yes,No ,Police Department,CAPITAL PURCHASED EQUIPMENT  DATA PROCESSING EQUIPMENT MAINTENANCE,DO105620192006541,,1,,,,,,,,,,,,85818O0028001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028354,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,FASTENAL COMPANY,N/A,Non-M/WBE,No ,No ,Police Department,MAINTENANCE SUPPLIES,DO105620198028381,,1,,,,,,,,,,,1700175/3887345,85717B0183004
Registered,Expense,Prime Vendor,B & F ELECTRIC MOTORS INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620198028307,,2,,,,,,,,,,,1700175/3887342,85717B0183005
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028351,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028355,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198018872,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028353,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028129,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028336,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028265,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028263,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028321,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198016833,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028356,,1,,,,,,,,,,,1700175/3887344,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028126,,1,,,,,,,,,,,1700175/3887344,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028277,,2,,,,,,,,,,,1700175/3887344,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028352,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028127,,1,,,,,,,,,,,1700175/3887378,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028136,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028276,,2,,,,,,,,,,,1700175/3887378,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028357,,1,,,,,,,,,,,1700175/3887378,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028253,,1,,,,,,,,,,,1700175/3887344,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028261,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028051,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028246,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028264,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028232,,1,,,,,,,,,,,1700175/3887378,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620198028248,,1,,,,,,,,,,,1700175/3887378,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,DO105620198028249,,1,,,,,,,,,,,1700175/3887344,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028233,,1,,,,,,,,,,,1700175/3887378,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028252,,1,,,,,,,,,,,1700175/3887378,85717B0183006
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028231,,1,,,,,,,,,,,1700175/3887378,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028135,,1,,,,,,,,,,,1500392/3687270,321-QMS
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028131,,1,,,,,,,,,,,1500392/3687270,317-1236
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028007,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028130,,1,,,,,,,,,,,1500392/3687270,316-QMS
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028098,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028141,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198025844,,1,,,,,,,,,,,1500392/3687270,85715B0227001
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198025845,,1,,,,,,,,,,,1700175/3887378,85717B0183006
Registered,Expense,Prime Vendor,WB MASON CO INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028132,,1,,,,,,,,,,,1500392/3687270,318-1269
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028133,,1,,,,,,,,,,,1700175/3887378,319-1254
Registered,Expense,Prime Vendor,WW GRAINGER INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,DO105620198028134,,1,,,,,,,,,,,1700175/3887344,320-1272
Registered,Expense,Prime Vendor,Motorola Solutions  Inc,N/A,Non-M/WBE,No ,No ,Police Department,CONTRACTUAL SERVICES GENERAL  EQUIPMENT GENERAL,DO105620192006301,,5,,96220589  WTC SECOND CHANNEL.,,,,,,,,,,85807S0014CNVR004
